"","Impact","Driver","ImpactDirection","count"
"1500","X2.12.Impact..Composition","driver.snow.pack.change","Increase",19
"1501","X2.12.Impact..Composition","driver.snow.pack.change","Decrease",2
"1502","X2.12.Impact..Composition","driver.snow.pack.change","Complex",66
"1503","X2.12.Impact..Composition","driver.snow.pack.change","NoChange",3
"1504","X2.12.Impact..Genetics","driver.snow.pack.change","Increase",2
"1505","X2.12.Impact..Genetics","driver.snow.pack.change","Decrease",8
"1506","X2.12.Impact..Genetics","driver.snow.pack.change","Complex",14
"1507","X2.12.Impact..Genetics","driver.snow.pack.change","NoChange",5
"1508","X2.12.Impact..Land.Use.Loss","driver.snow.pack.change","Increase",20
"1509","X2.12.Impact..Land.Use.Loss","driver.snow.pack.change","Decrease",5
"1510","X2.12.Impact..Land.Use.Loss","driver.snow.pack.change","Complex",2
"1511","X2.12.Impact..Land.Use.Loss","driver.snow.pack.change","NoChange",2
"1512","X2.12.Impact..Land.Use.Restore","driver.snow.pack.change","Increase",6
"1513","X2.12.Impact..Land.Use.Restore","driver.snow.pack.change","Decrease",4
"1514","X2.12.Impact..Land.Use.Restore","driver.snow.pack.change","Complex",5
"1515","X2.12.Impact..Land.Use.Restore","driver.snow.pack.change","NoChange",2
"1516","X2.12.Impact..Urbanization","driver.snow.pack.change","Increase",8
"1517","X2.12.Impact..Urbanization","driver.snow.pack.change","Decrease",1
"1518","X2.12.Impact..Urbanization","driver.snow.pack.change","Complex",1
"1519","X2.12.Impact..Urbanization","driver.snow.pack.change","NoChange",3
"1520","X2.12.Impact..Connectivity","driver.snow.pack.change","Increase",5
"1521","X2.12.Impact..Connectivity","driver.snow.pack.change","Decrease",17
"1522","X2.12.Impact..Connectivity","driver.snow.pack.change","Complex",10
"1523","X2.12.Impact..Connectivity","driver.snow.pack.change","NoChange",2
"1524","X2.12.Impact..Trophic","driver.snow.pack.change","Increase",14
"1525","X2.12.Impact..Trophic","driver.snow.pack.change","Decrease",2
"1526","X2.12.Impact..Trophic","driver.snow.pack.change","Complex",32
"1527","X2.12.Impact..Trophic","driver.snow.pack.change","NoChange",6
"1528","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack.change","Increase",4
"1529","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack.change","Decrease",3
"1530","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack.change","Complex",3
"1531","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack.change","NoChange",3
"1532","X2.12.Impact..Management","driver.snow.pack.change","Increase",12
"1533","X2.12.Impact..Management","driver.snow.pack.change","Decrease",1
"1534","X2.12.Impact..Management","driver.snow.pack.change","Complex",18
"1535","X2.12.Impact..Management","driver.snow.pack.change","NoChange",4
"1536","X2.12.Impact..Other","driver.snow.pack.change","Increase",14
"1537","X2.12.Impact..Other","driver.snow.pack.change","Decrease",6
"1538","X2.12.Impact..Other","driver.snow.pack.change","Complex",6
"1539","X2.12.Impact..Other","driver.snow.pack.change","NoChange",3
"1540","X2.12.Impact..Abundance","driver.emissions.concentration.change","Increase",27
"1541","X2.12.Impact..Abundance","driver.emissions.concentration.change","Decrease",48
"1542","X2.12.Impact..Abundance","driver.emissions.concentration.change","Complex",45
"1543","X2.12.Impact..Richness","driver.emissions.concentration.change","Increase",7
"1544","X2.12.Impact..Richness","driver.emissions.concentration.change","Decrease",12
"1545","X2.12.Impact..Richness","driver.emissions.concentration.change","Complex",33
"1546","X2.12.Impact..Richness","driver.emissions.concentration.change","NoChange",2
"1547","X2.12.Impact..Loss","driver.emissions.concentration.change","Increase",22
"1548","X2.12.Impact..Loss","driver.emissions.concentration.change","Decrease",6
"1549","X2.12.Impact..Loss","driver.emissions.concentration.change","Complex",16
"1550","X2.12.Impact..Loss","driver.emissions.concentration.change","NoChange",5
"1551","X2.12.Impact..Disease","driver.emissions.concentration.change","Increase",60
"1552","X2.12.Impact..Disease","driver.emissions.concentration.change","Complex",7
"1553","X2.12.Impact..Disease","driver.emissions.concentration.change","NoChange",4
"1554","X2.12.Impact..Invasion","driver.emissions.concentration.change","Increase",45
"1555","X2.12.Impact..Invasion","driver.emissions.concentration.change","Complex",7
"1556","X2.12.Impact..Invasion","driver.emissions.concentration.change","NoChange",2
"1557","X2.12.Impact..Composition","driver.emissions.concentration.change","Increase",19
"1558","X2.12.Impact..Composition","driver.emissions.concentration.change","Decrease",2
"1559","X2.12.Impact..Composition","driver.emissions.concentration.change","Complex",66
"1560","X2.12.Impact..Composition","driver.emissions.concentration.change","NoChange",3
"1561","X2.12.Impact..Genetics","driver.emissions.concentration.change","Increase",2
"1562","X2.12.Impact..Genetics","driver.emissions.concentration.change","Decrease",8
"1563","X2.12.Impact..Genetics","driver.emissions.concentration.change","Complex",14
"1564","X2.12.Impact..Genetics","driver.emissions.concentration.change","NoChange",5
"1565","X2.12.Impact..Land.Use.Loss","driver.emissions.concentration.change","Increase",20
"1566","X2.12.Impact..Land.Use.Loss","driver.emissions.concentration.change","Decrease",5
"1567","X2.12.Impact..Land.Use.Loss","driver.emissions.concentration.change","Complex",2
"1568","X2.12.Impact..Land.Use.Loss","driver.emissions.concentration.change","NoChange",2
"1569","X2.12.Impact..Land.Use.Restore","driver.emissions.concentration.change","Increase",6
"1570","X2.12.Impact..Land.Use.Restore","driver.emissions.concentration.change","Decrease",4
"1571","X2.12.Impact..Land.Use.Restore","driver.emissions.concentration.change","Complex",5
"1572","X2.12.Impact..Land.Use.Restore","driver.emissions.concentration.change","NoChange",2
"1573","X2.12.Impact..Urbanization","driver.emissions.concentration.change","Increase",8
"1574","X2.12.Impact..Urbanization","driver.emissions.concentration.change","Decrease",1
"1575","X2.12.Impact..Urbanization","driver.emissions.concentration.change","Complex",1
"1576","X2.12.Impact..Urbanization","driver.emissions.concentration.change","NoChange",3
"1577","X2.12.Impact..Connectivity","driver.emissions.concentration.change","Increase",5
"1578","X2.12.Impact..Connectivity","driver.emissions.concentration.change","Decrease",17
"1579","X2.12.Impact..Connectivity","driver.emissions.concentration.change","Complex",10
"1580","X2.12.Impact..Connectivity","driver.emissions.concentration.change","NoChange",2
"1581","X2.12.Impact..Trophic","driver.emissions.concentration.change","Increase",14
"1582","X2.12.Impact..Trophic","driver.emissions.concentration.change","Decrease",2
"1583","X2.12.Impact..Trophic","driver.emissions.concentration.change","Complex",32
"1584","X2.12.Impact..Trophic","driver.emissions.concentration.change","NoChange",6
"1585","X2.12.Impact..Indigenous.Knowledge","driver.emissions.concentration.change","Increase",4
"1586","X2.12.Impact..Indigenous.Knowledge","driver.emissions.concentration.change","Decrease",3
"1587","X2.12.Impact..Indigenous.Knowledge","driver.emissions.concentration.change","Complex",3
"1588","X2.12.Impact..Indigenous.Knowledge","driver.emissions.concentration.change","NoChange",3
"1589","X2.12.Impact..Management","driver.emissions.concentration.change","Increase",12
"1590","X2.12.Impact..Management","driver.emissions.concentration.change","Decrease",1
"1591","X2.12.Impact..Management","driver.emissions.concentration.change","Complex",18
"1592","X2.12.Impact..Management","driver.emissions.concentration.change","NoChange",4
"1593","X2.12.Impact..Other","driver.emissions.concentration.change","Increase",14
"1594","X2.12.Impact..Other","driver.emissions.concentration.change","Decrease",6
"1595","X2.12.Impact..Other","driver.emissions.concentration.change","Complex",6
"1596","X2.12.Impact..Other","driver.emissions.concentration.change","NoChange",3
"1597","X2.12.Impact..Abundance","driver.heat.waves","Increase",27
"1598","X2.12.Impact..Abundance","driver.heat.waves","Decrease",48
"1599","X2.12.Impact..Abundance","driver.heat.waves","Complex",45
"1600","X2.12.Impact..Richness","driver.heat.waves","Increase",7
"1601","X2.12.Impact..Richness","driver.heat.waves","Decrease",12
"1602","X2.12.Impact..Richness","driver.heat.waves","Complex",33
"1603","X2.12.Impact..Richness","driver.heat.waves","NoChange",2
"1604","X2.12.Impact..Loss","driver.heat.waves","Increase",22
"1605","X2.12.Impact..Loss","driver.heat.waves","Decrease",6
"1606","X2.12.Impact..Loss","driver.heat.waves","Complex",16
"1607","X2.12.Impact..Loss","driver.heat.waves","NoChange",5
"1608","X2.12.Impact..Disease","driver.heat.waves","Increase",60
"1609","X2.12.Impact..Disease","driver.heat.waves","Complex",7
"1610","X2.12.Impact..Disease","driver.heat.waves","NoChange",4
"1611","X2.12.Impact..Invasion","driver.heat.waves","Increase",45
"1612","X2.12.Impact..Invasion","driver.heat.waves","Complex",7
"1613","X2.12.Impact..Invasion","driver.heat.waves","NoChange",2
"1614","X2.12.Impact..Composition","driver.heat.waves","Increase",19
"1615","X2.12.Impact..Composition","driver.heat.waves","Decrease",2
"1616","X2.12.Impact..Composition","driver.heat.waves","Complex",66
"1617","X2.12.Impact..Composition","driver.heat.waves","NoChange",3
"1618","X2.12.Impact..Genetics","driver.heat.waves","Increase",2
"1619","X2.12.Impact..Genetics","driver.heat.waves","Decrease",8
"1620","X2.12.Impact..Genetics","driver.heat.waves","Complex",14
"1621","X2.12.Impact..Genetics","driver.heat.waves","NoChange",5
"1622","X2.12.Impact..Land.Use.Loss","driver.heat.waves","Increase",20
"1623","X2.12.Impact..Land.Use.Loss","driver.heat.waves","Decrease",5
"1624","X2.12.Impact..Land.Use.Loss","driver.heat.waves","Complex",2
"1625","X2.12.Impact..Land.Use.Loss","driver.heat.waves","NoChange",2
"1626","X2.12.Impact..Land.Use.Restore","driver.heat.waves","Increase",6
"1627","X2.12.Impact..Land.Use.Restore","driver.heat.waves","Decrease",4
"1628","X2.12.Impact..Land.Use.Restore","driver.heat.waves","Complex",5
"1629","X2.12.Impact..Land.Use.Restore","driver.heat.waves","NoChange",2
"1630","X2.12.Impact..Urbanization","driver.heat.waves","Increase",8
"1631","X2.12.Impact..Urbanization","driver.heat.waves","Decrease",1
"1632","X2.12.Impact..Urbanization","driver.heat.waves","Complex",1
"1633","X2.12.Impact..Urbanization","driver.heat.waves","NoChange",3
"1634","X2.12.Impact..Connectivity","driver.heat.waves","Increase",5
"1635","X2.12.Impact..Connectivity","driver.heat.waves","Decrease",17
"1636","X2.12.Impact..Connectivity","driver.heat.waves","Complex",10
"1637","X2.12.Impact..Connectivity","driver.heat.waves","NoChange",2
"1638","X2.12.Impact..Trophic","driver.heat.waves","Increase",14
"1639","X2.12.Impact..Trophic","driver.heat.waves","Decrease",2
"1640","X2.12.Impact..Trophic","driver.heat.waves","Complex",32
"1641","X2.12.Impact..Trophic","driver.heat.waves","NoChange",6
"1642","X2.12.Impact..Indigenous.Knowledge","driver.heat.waves","Increase",4
"1643","X2.12.Impact..Indigenous.Knowledge","driver.heat.waves","Decrease",3
"1644","X2.12.Impact..Indigenous.Knowledge","driver.heat.waves","Complex",3
"1645","X2.12.Impact..Indigenous.Knowledge","driver.heat.waves","NoChange",3
"1646","X2.12.Impact..Management","driver.heat.waves","Increase",12
"1647","X2.12.Impact..Management","driver.heat.waves","Decrease",1
"1648","X2.12.Impact..Management","driver.heat.waves","Complex",18
"1649","X2.12.Impact..Management","driver.heat.waves","NoChange",4
"1650","X2.12.Impact..Other","driver.heat.waves","Increase",14
"1651","X2.12.Impact..Other","driver.heat.waves","Decrease",6
"1652","X2.12.Impact..Other","driver.heat.waves","Complex",6
"1653","X2.12.Impact..Other","driver.heat.waves","NoChange",3
"1654","X2.12.Impact..Abundance","driver.natural.disasters","Increase",27
"1655","X2.12.Impact..Abundance","driver.natural.disasters","Decrease",48
"1656","X2.12.Impact..Abundance","driver.natural.disasters","Complex",45
"1657","X2.12.Impact..Richness","driver.natural.disasters","Increase",7
"1658","X2.12.Impact..Richness","driver.natural.disasters","Decrease",12
"1659","X2.12.Impact..Richness","driver.natural.disasters","Complex",33
"1660","X2.12.Impact..Richness","driver.natural.disasters","NoChange",2
"1661","X2.12.Impact..Loss","driver.natural.disasters","Increase",22
"1662","X2.12.Impact..Loss","driver.natural.disasters","Decrease",6
"1663","X2.12.Impact..Loss","driver.natural.disasters","Complex",16
"1664","X2.12.Impact..Loss","driver.natural.disasters","NoChange",5
"1665","X2.12.Impact..Disease","driver.natural.disasters","Increase",60
"1666","X2.12.Impact..Disease","driver.natural.disasters","Complex",7
"1667","X2.12.Impact..Disease","driver.natural.disasters","NoChange",4
"1668","X2.12.Impact..Invasion","driver.natural.disasters","Increase",45
"1669","X2.12.Impact..Invasion","driver.natural.disasters","Complex",7
"1670","X2.12.Impact..Invasion","driver.natural.disasters","NoChange",2
"1671","X2.12.Impact..Composition","driver.natural.disasters","Increase",19
"1672","X2.12.Impact..Composition","driver.natural.disasters","Decrease",2
"1673","X2.12.Impact..Composition","driver.natural.disasters","Complex",66
"1674","X2.12.Impact..Composition","driver.natural.disasters","NoChange",3
"1675","X2.12.Impact..Genetics","driver.natural.disasters","Increase",2
"1676","X2.12.Impact..Genetics","driver.natural.disasters","Decrease",8
"1677","X2.12.Impact..Genetics","driver.natural.disasters","Complex",14
"1678","X2.12.Impact..Genetics","driver.natural.disasters","NoChange",5
"1679","X2.12.Impact..Land.Use.Loss","driver.natural.disasters","Increase",20
"1680","X2.12.Impact..Land.Use.Loss","driver.natural.disasters","Decrease",5
"1681","X2.12.Impact..Land.Use.Loss","driver.natural.disasters","Complex",2
"1682","X2.12.Impact..Land.Use.Loss","driver.natural.disasters","NoChange",2
"1683","X2.12.Impact..Land.Use.Restore","driver.natural.disasters","Increase",6
"1684","X2.12.Impact..Land.Use.Restore","driver.natural.disasters","Decrease",4
"1685","X2.12.Impact..Land.Use.Restore","driver.natural.disasters","Complex",5
"1686","X2.12.Impact..Land.Use.Restore","driver.natural.disasters","NoChange",2
"1687","X2.12.Impact..Urbanization","driver.natural.disasters","Increase",8
"1688","X2.12.Impact..Urbanization","driver.natural.disasters","Decrease",1
"1689","X2.12.Impact..Urbanization","driver.natural.disasters","Complex",1
"1690","X2.12.Impact..Urbanization","driver.natural.disasters","NoChange",3
"1691","X2.12.Impact..Connectivity","driver.natural.disasters","Increase",5
"1692","X2.12.Impact..Connectivity","driver.natural.disasters","Decrease",17
"1693","X2.12.Impact..Connectivity","driver.natural.disasters","Complex",10
"1694","X2.12.Impact..Connectivity","driver.natural.disasters","NoChange",2
"1695","X2.12.Impact..Trophic","driver.natural.disasters","Increase",14
"1696","X2.12.Impact..Trophic","driver.natural.disasters","Decrease",2
"1697","X2.12.Impact..Trophic","driver.natural.disasters","Complex",32
"1698","X2.12.Impact..Trophic","driver.natural.disasters","NoChange",6
"1699","X2.12.Impact..Indigenous.Knowledge","driver.natural.disasters","Increase",4
"1700","X2.12.Impact..Indigenous.Knowledge","driver.natural.disasters","Decrease",3
"1701","X2.12.Impact..Indigenous.Knowledge","driver.natural.disasters","Complex",3
"1702","X2.12.Impact..Indigenous.Knowledge","driver.natural.disasters","NoChange",3
"1703","X2.12.Impact..Management","driver.natural.disasters","Increase",12
"1704","X2.12.Impact..Management","driver.natural.disasters","Decrease",1
"1705","X2.12.Impact..Management","driver.natural.disasters","Complex",18
"1706","X2.12.Impact..Management","driver.natural.disasters","NoChange",4
"1707","X2.12.Impact..Other","driver.natural.disasters","Increase",14
"1708","X2.12.Impact..Other","driver.natural.disasters","Decrease",6
"1709","X2.12.Impact..Other","driver.natural.disasters","Complex",6
"1710","X2.12.Impact..Other","driver.natural.disasters","NoChange",3
